ID_produit,Nom_produit,Quantite_vendue,Prix_unitaire,Date_vente
78,Pantalon,,,2024-12-23
24,Lunettes de soleil,19.3,,2024-04-08
29,Chaussures,,41.55,invalid_date
83,Chemise,,31.73,2024-09-29
4,Lunettes de soleil,,46.63,2024-02-24
42,Cravate,,93.79,2024-05-12
36,Montre,,,invalid_date
49,Robe,10.7,52.06,10/08/2023
14,Chemise,,81.81,2023-09-28
57,Montre,19.0,,invalid_date
40,Cravate,16.4,49.97,2024-03-28
10,Montre,,84.89,13/10/2024
79,Chemise,4.2,,2023-09-21
46,Pull,,50.3,2024-08-29
30,Robe,,,19/02/2024
21,Cravate,11.8,53.2,2025-04-21
94,Cravate,7.8,88.88,29/01/2024
80,Chaussures,,98.2,invalid_date
50,Pantalon,,,2024-04-06
14,Montre,,78.7,20/04/2024
65,Montre,14.6,93.62,invalid_date
72,Pull,,87.2,invalid_date
20,Montre,,59.81,01/08/2024
90,Pantalon,19.8,34.61,2024-07-18
98,Montre,,49.63,05/01/2025
1,Pull,7.9,52.99,10/05/2025
60,Chaussures,3.3,,2024-12-20
51,Cravate,,,07/05/2024
52,Cravate,,,invalid_date
81,Pull,7.9,86.23,invalid_date
92,Cravate,5.8,52.79,invalid_date
70,Lunettes de soleil,8.6,42.59,invalid_date
84,Chemise,7.3,45.05,2024-06-27
7,Pantalon,15.9,70.05,2025-04-12
42,Lunettes de soleil,2.4,,2023-05-27
72,Robe,16.0,22.54,2023-11-10
1,Chemise,13.8,68.96,invalid_date
39,Lunettes de soleil,16.8,,10/01/2025
17,Cravate,13.8,,invalid_date
34,Pantalon,,95.38,invalid_date
53,Pull,,16.32,2025-05-04
10,Chaussures,17.7,46.96,invalid_date
94,Lunettes de soleil,16.6,53.26,invalid_date
81,Cravate,16.7,,2024-08-07
89,Lunettes de soleil,,,invalid_date
79,Pantalon,,49.11,2024-05-13
19,Cravate,15.8,74.17,invalid_date
23,Pull,3.7,,02/03/2024
14,Chaussures,8.2,,invalid_date
80,Pull,17.1,,2023-12-02
79,Lunettes de soleil,,,2023-12-07
96,Lunettes de soleil,,55.66,2024-01-10
40,Cravate,,33.18,27/03/2024
72,Montre,,,invalid_date
87,Chemise,,72.87,12/12/2024
68,Montre,18.7,,invalid_date
13,Chaussures,,95.91,26/01/2025
22,Pantalon,,45.57,2024-05-30
19,Cravate,,16.52,2024-06-04
80,Pull,,52.16,invalid_date
59,Cravate,,,11/08/2024
9,Chaussures,,34.25,2025-02-16
9,Montre,,,2023-08-04
28,Lunettes de soleil,,,10/01/2024
14,Pantalon,,75.73,2023-06-20
27,Chemise,16.1,42.53,2025-02-07
96,Chaussures,12.0,66.55,invalid_date
60,Cravate,19.3,81.94,04/07/2023
88,Cravate,,,09/01/2025
98,Robe,11.4,,2024-02-05
1,Pantalon,12.7,59.54,invalid_date
61,Robe,16.8,49.32,09/04/2024
79,Lunettes de soleil,15.5,,2025-05-13
21,Pull,7.7,71.6,2023-08-23
47,Pantalon,1.6,,invalid_date
17,Chaussures,9.2,28.72,2024-12-22
27,Lunettes de soleil,,22.12,31/08/2024
5,Chaussures,15.2,10.25,invalid_date
35,Chaussures,,,14/01/2025
27,Pantalon,19.6,86.45,invalid_date
15,Lunettes de soleil,14.5,,invalid_date
50,Montre,,10.83,2024-07-02
33,Pull,,15.78,14/07/2024
13,Lunettes de soleil,,,15/09/2023
95,Pull,11.5,39.63,15/06/2024
53,Robe,,84.71,invalid_date
1,Chaussures,6.6,,2023-09-17
84,Lunettes de soleil,,18.88,2024-10-26
43,Chaussures,,24.38,invalid_date
21,Chaussures,13.6,39.19,26/08/2024
83,Montre,13.1,,invalid_date
8,Robe,,,invalid_date
87,Cravate,12.3,79.44,2024-04-21
43,Chaussures,,,2025-01-21
60,Montre,14.4,46.17,2023-09-13
57,Robe,11.1,97.24,25/07/2023
46,Chemise,,,2024-05-25
40,Chaussures,4.4,,invalid_date
99,Robe,,63.66,2024-07-20
42,Pull,,,invalid_date
78,Pantalon,3.0,80.67,2024-03-26
91,Robe,,47.05,12/01/2025
33,Pull,15.6,,2024-11-14
71,Pull,,92.04,2025-01-02
45,Chaussures,4.4,,2024-05-29
1,Cravate,,71.27,2023-10-22
86,Cravate,,35.27,invalid_date
15,Cravate,,61.96,21/10/2023
14,Pull,14.2,92.11,2024-07-30
67,Montre,,89.43,invalid_date
47,Lunettes de soleil,10.7,,2023-11-29
74,Montre,8.5,14.6,invalid_date
1,Montre,,,20/04/2024
41,Montre,,,03/11/2024
15,Chemise,9.6,76.94,11/08/2024
82,Pull,6.4,,17/08/2023
73,Pantalon,14.1,,2024-10-24
44,Cravate,,95.93,29/02/2024
78,Lunettes de soleil,,50.54,invalid_date
64,Pull,8.9,,2024-01-26
40,Chemise,10.3,,invalid_date
86,Pantalon,,,2023-06-09
88,Cravate,7.0,67.77,30/09/2023
66,Cravate,8.4,23.38,invalid_date
92,Pull,6.4,,invalid_date
76,Pull,,71.39,invalid_date
24,Cravate,2.7,,28/04/2024
26,Chaussures,,,2023-06-25
37,Montre,4.0,26.95,2025-02-15
35,Montre,,,2023-10-24
75,Cravate,,,2024-03-07
20,Chemise,1.8,52.32,2024-12-30
54,Robe,,,27/07/2023
15,Chaussures,3.0,93.45,invalid_date
19,Montre,13.9,,2023-07-03
57,Lunettes de soleil,3.0,25.2,invalid_date
84,Cravate,13.5,,26/03/2025
54,Pull,5.7,,17/02/2025
42,Pull,12.0,,2023-12-31
91,Pull,,,2024-02-12
30,Chaussures,10.3,61.89,16/08/2023
87,Lunettes de soleil,1.7,72.49,05/05/2024
73,Lunettes de soleil,14.7,,invalid_date
3,Chaussures,19.0,,31/10/2023
44,Chemise,,79.59,12/07/2024
83,Montre,1.5,96.06,2023-11-02
5,Chemise,4.9,32.76,01/07/2024
56,Montre,18.0,44.42,invalid_date
84,Cravate,14.0,62.93,invalid_date
77,Chaussures,,80.49,2024-09-16
1,Pull,,17.65,11/11/2024
6,Chemise,18.1,89.6,invalid_date
60,Montre,15.2,50.86,09/03/2024
37,Pull,,81.04,2024-08-16
52,Cravate,3.9,96.4,04/07/2024
74,Chemise,,,06/12/2023
65,Pull,,54.2,invalid_date
54,Chemise,,,24/10/2023
23,Pull,,,13/11/2024
64,Robe,1.3,,18/12/2023
41,Montre,9.9,99.46,2023-07-02
79,Montre,19.1,59.12,28/05/2023
67,Chemise,16.1,56.14,18/03/2024
88,Pantalon,,,2024-10-15
1,Pull,,,2024-10-17
43,Lunettes de soleil,,58.85,2025-04-30
10,Lunettes de soleil,,,invalid_date
9,Chaussures,9.9,90.78,05/06/2023
18,Pull,,,2024-01-04
52,Chemise,2.6,,invalid_date
3,Montre,1.1,,17/11/2023
14,Pull,,52.06,invalid_date
8,Montre,16.7,35.65,07/08/2023
71,Pull,,50.77,invalid_date
38,Lunettes de soleil,2.6,39.48,2024-06-01
5,Chemise,,14.59,07/07/2024
72,Pull,1.5,11.06,2023-07-29
45,Robe,11.7,71.75,invalid_date
88,Chaussures,1.6,99.08,invalid_date
61,Pull,,,invalid_date
89,Pull,,,invalid_date
40,Robe,16.8,,invalid_date
87,Robe,13.7,15.05,13/01/2024
37,Pantalon,7.6,49.67,invalid_date
47,Pantalon,18.1,31.45,20/12/2024
55,Lunettes de soleil,,44.14,invalid_date
87,Lunettes de soleil,15.6,,03/11/2024
64,Pantalon,,37.11,22/02/2024
67,Robe,,56.46,11/01/2024
35,Chemise,10.8,,invalid_date
52,Chaussures,6.4,,10/02/2025
34,Pull,,,19/09/2024
98,Cravate,,76.3,2023-12-08
15,Pantalon,14.1,,invalid_date
10,Robe,,,invalid_date
29,Chaussures,,,2024-07-26
65,Cravate,,75.09,invalid_date
36,Chemise,17.7,89.63,invalid_date
54,Robe,,69.64,2024-03-22
43,Pull,6.6,,invalid_date
14,Chaussures,,,invalid_date
94,Robe,,10.44,invalid_date
32,Montre,,,invalid_date
61,Chaussures,,17.07,05/11/2024
44,Chemise,,82.05,10/04/2024
58,Lunettes de soleil,,,08/08/2024
43,Robe,,,2023-09-17
31,Robe,1.1,74.98,27/04/2025
1,Pull,,,01/02/2024
85,Pantalon,19.8,32.61,invalid_date
78,Chemise,,,29/10/2023
62,Cravate,,46.64,06/09/2023
53,Lunettes de soleil,3.6,73.11,2024-08-15
60,Chemise,,65.2,01/02/2025
30,Pantalon,8.2,,invalid_date
39,Cravate,5.7,85.33,invalid_date
92,Montre,,67.22,19/11/2024
39,Montre,,47.65,2025-04-18
17,Pantalon,5.0,54.24,invalid_date
63,Chemise,,,27/04/2025
80,Pull,,,11/09/2023
91,Robe,2.5,24.87,15/05/2025
18,Pantalon,,48.95,03/05/2025
79,Robe,,25.8,invalid_date
69,Robe,9.5,39.55,2023-07-13
11,Cravate,17.0,,2024-07-08
94,Chaussures,5.0,92.62,12/10/2023
49,Lunettes de soleil,19.6,,invalid_date
50,Chaussures,,26.75,invalid_date
60,Lunettes de soleil,19.6,,13/06/2023
72,Cravate,,97.3,24/01/2024
24,Cravate,,,invalid_date
91,Pull,,90.16,2024-04-05
84,Chaussures,,54.97,2024-04-30
33,Pull,,,2025-05-16
8,Chaussures,15.7,77.09,2025-04-15
71,Pull,,93.05,15/12/2024
91,Chaussures,16.0,78.7,17/09/2023
44,Pull,,56.91,invalid_date
58,Montre,,,01/09/2023
72,Pantalon,,,11/06/2023
83,Montre,,,08/09/2024
78,Chemise,,,invalid_date
86,Lunettes de soleil,10.5,28.65,invalid_date
10,Chaussures,,,invalid_date
57,Chemise,,90.21,invalid_date
79,Robe,,,05/11/2024
5,Montre,,28.57,2023-06-11
92,Chemise,5.3,61.83,invalid_date
16,Cravate,,,2025-01-16
70,Cravate,,59.48,15/06/2024
71,Pantalon,1.7,,2025-03-09
27,Montre,6.3,,2024-05-20
17,Montre,,,07/03/2024
47,Lunettes de soleil,,,13/03/2025
64,Pull,,97.86,06/06/2024
42,Cravate,,22.06,05/09/2023
15,Robe,,90.78,invalid_date
45,Chaussures,14.1,,2023-11-13
8,Montre,18.0,79.74,04/01/2025
84,Pull,2.8,64.92,2023-06-02
39,Pull,,38.77,2023-12-17
6,Chaussures,,,18/12/2024
26,Chemise,10.7,37.02,2024-10-24
94,Pull,14.0,25.51,2024-12-30
95,Robe,,10.86,invalid_date
26,Lunettes de soleil,5.4,61.83,2025-05-11
92,Pantalon,16.6,42.55,12/09/2024
62,Pull,12.1,,06/11/2024
78,Robe,2.7,,25/03/2025
53,Chemise,2.6,95.93,2024-05-11
39,Cravate,,52.57,2023-11-29
77,Lunettes de soleil,,,2024-03-31
24,Montre,5.5,20.44,2023-06-23
4,Chaussures,12.8,55.23,2024-12-13
12,Robe,,60.44,invalid_date
68,Chemise,11.6,,23/03/2024
47,Chaussures,4.6,70.85,invalid_date
20,Pantalon,13.7,38.88,2024-12-18
57,Chaussures,,,11/07/2024
7,Robe,19.5,92.02,2024-07-02
84,Cravate,14.1,,18/11/2024
5,Pull,16.4,20.08,2025-01-22
3,Cravate,,,2024-06-29
64,Pantalon,,,2024-05-06
92,Montre,9.6,,2025-02-22
29,Pantalon,16.7,20.59,2023-06-23
85,Montre,19.2,18.35,27/06/2024
99,Montre,19.6,,2024-07-12
8,Lunettes de soleil,,,invalid_date
78,Robe,,45.75,invalid_date
18,Cravate,,,2024-06-25
96,Pull,10.9,,2024-09-22
36,Chemise,11.6,32.47,03/01/2024
28,Chemise,,,26/03/2024
37,Cravate,12.8,,invalid_date
94,Chemise,,,invalid_date
89,Chaussures,,,14/05/2024
15,Cravate,12.8,,2023-09-28
28,Robe,10.9,80.05,09/09/2024
64,Cravate,,27.59,2025-05-04
31,Chemise,1.6,,26/06/2024
67,Robe,,,invalid_date
35,Pantalon,,79.01,2024-05-16
52,Cravate,,41.07,invalid_date
57,Montre,8.6,,2023-07-31
66,Pantalon,,32.78,17/08/2023
57,Chaussures,,,2023-10-08
10,Lunettes de soleil,11.2,,2024-08-18
26,Lunettes de soleil,2.4,45.97,12/11/2024
44,Pull,,,04/09/2023
23,Lunettes de soleil,10.5,,2024-03-22
64,Montre,,82.63,06/05/2024
87,Robe,,,invalid_date
46,Lunettes de soleil,16.0,10.8,2024-05-08
12,Lunettes de soleil,13.2,23.7,2025-04-17
67,Lunettes de soleil,,91.64,invalid_date
13,Montre,15.1,45.15,invalid_date
48,Chemise,,,2023-07-31
75,Cravate,5.9,,2024-01-28
70,Pantalon,,,2024-10-06
31,Robe,,60.58,invalid_date
61,Montre,,,invalid_date
43,Pull,17.6,37.44,invalid_date
46,Robe,,,18/08/2023
18,Pantalon,,,05/05/2024
17,Montre,7.5,97.05,27/02/2024
96,Pantalon,,,01/07/2024
75,Robe,,62.66,15/03/2024
87,Pantalon,16.5,59.57,25/01/2025
36,Montre,14.7,,2024-06-22
60,Pantalon,,,11/03/2024
52,Pantalon,15.0,,invalid_date
39,Robe,,25.64,07/01/2025
92,Pull,15.7,,2023-10-01
87,Montre,,69.26,invalid_date
27,Chemise,,,15/10/2024
82,Montre,,18.63,15/09/2023
67,Chaussures,17.8,,2023-09-24
87,Robe,2.4,53.89,2023-09-11
54,Pantalon,,,invalid_date
84,Pantalon,19.4,,11/04/2024
39,Chaussures,,,2024-01-16
94,Pull,19.4,,08/01/2025
72,Montre,9.7,52.19,invalid_date
19,Pull,,93.83,2024-09-19
97,Chemise,11.5,,18/04/2025
74,Chemise,,47.07,2023-09-01
70,Lunettes de soleil,7.9,59.44,invalid_date
83,Pull,,37.67,2025-01-05
99,Chemise,16.8,,2023-05-31
97,Chemise,9.5,53.87,invalid_date
81,Lunettes de soleil,,77.63,2024-06-12
5,Montre,16.2,61.36,26/05/2023
65,Robe,,,invalid_date
57,Lunettes de soleil,18.7,,2024-06-08
61,Robe,,,21/08/2024
57,Chaussures,,,2024-10-15
99,Chaussures,,,04/04/2024
62,Pull,1.1,,2024-04-29
97,Chaussures,,,invalid_date
29,Chemise,,,28/11/2023
22,Pull,19.1,31.74,20/07/2024
97,Robe,15.7,75.92,14/09/2024
12,Lunettes de soleil,10.8,,28/07/2024
52,Montre,8.0,40.83,20/02/2025
98,Chemise,,85.65,28/06/2023
93,Lunettes de soleil,12.4,,14/09/2023
30,Cravate,19.9,,invalid_date
52,Chaussures,15.7,51.88,19/06/2023
87,Chaussures,4.5,19.18,2023-09-11
92,Montre,16.7,,2023-06-16
84,Cravate,5.8,,2024-08-13
35,Cravate,4.6,71.45,invalid_date
36,Pull,8.6,,invalid_date
81,Chemise,6.1,,invalid_date
87,Pantalon,,,invalid_date
3,Lunettes de soleil,,37.64,2023-10-07
48,Montre,13.6,51.72,28/12/2023
38,Chemise,7.1,,2024-09-07
83,Lunettes de soleil,,,invalid_date
17,Cravate,13.1,,invalid_date
78,Montre,18.4,70.99,invalid_date
48,Chemise,5.5,,invalid_date
87,Lunettes de soleil,,80.14,2024-12-24
43,Chemise,,,invalid_date
86,Chemise,,,02/08/2023
54,Montre,,,2025-01-07
19,Pull,14.8,90.15,2024-01-27
68,Pull,4.5,,2025-04-18
20,Pantalon,,,13/07/2023
27,Lunettes de soleil,,,2024-12-31
26,Pull,,,invalid_date
84,Pull,,,2023-07-11
5,Chemise,3.8,11.41,invalid_date
60,Cravate,,29.93,11/11/2024
95,Lunettes de soleil,,28.44,2025-03-19
94,Cravate,,34.11,invalid_date
9,Lunettes de soleil,13.7,81.73,2024-04-07
78,Chemise,,45.67,invalid_date
57,Cravate,19.5,,08/09/2024
100,Cravate,,,2023-07-06
62,Lunettes de soleil,16.1,,2024-08-07
54,Robe,,67.47,2024-09-21
37,Pull,15.3,,31/05/2024
74,Robe,,81.35,invalid_date
57,Chemise,,21.77,invalid_date
43,Lunettes de soleil,9.3,,invalid_date
39,Montre,9.4,,2023-12-31
34,Pull,,55.73,invalid_date
6,Lunettes de soleil,,15.2,2024-01-22
66,Lunettes de soleil,6.3,33.87,10/08/2024
100,Cravate,,63.54,2024-09-17
24,Pantalon,,12.9,invalid_date
58,Pantalon,1.1,,01/08/2024
80,Robe,8.3,91.42,2024-06-10
62,Lunettes de soleil,,51.36,invalid_date
95,Pantalon,9.1,,2024-06-11
97,Cravate,,,invalid_date
53,Pantalon,13.1,,2025-04-07
41,Cravate,,,invalid_date
92,Lunettes de soleil,1.0,,invalid_date
1,Chemise,,,2023-05-23
67,Chemise,3.0,,17/05/2024
60,Pantalon,19.3,92.01,29/01/2025
96,Pantalon,12.4,,invalid_date
93,Pull,,40.24,invalid_date
95,Cravate,,57.9,invalid_date
56,Montre,2.5,,invalid_date
19,Cravate,,11.55,invalid_date
55,Pantalon,3.9,28.68,2024-02-17
98,Cravate,,24.69,2025-02-06
73,Robe,1.8,94.93,30/05/2023
87,Pantalon,,,25/10/2023
20,Montre,5.8,44.98,2024-11-07
89,Chaussures,18.2,74.87,2023-12-05
50,Pull,,38.62,2023-07-13
15,Pantalon,11.5,84.83,invalid_date
11,Pantalon,13.7,87.71,invalid_date
79,Cravate,4.7,,invalid_date
93,Chaussures,2.1,,invalid_date
44,Lunettes de soleil,11.5,,invalid_date
14,Lunettes de soleil,17.3,,2024-03-24
45,Chaussures,2.7,77.91,11/09/2024
1,Pantalon,,79.84,26/02/2025
33,Lunettes de soleil,17.0,,2023-10-05
33,Chemise,16.3,,27/02/2025
36,Pull,,,invalid_date
5,Lunettes de soleil,,,28/05/2024
77,Cravate,,61.43,24/05/2024
34,Chaussures,,17.04,invalid_date
80,Chemise,,,04/09/2023
23,Pull,,,invalid_date
11,Pull,4.7,,13/05/2024
18,Lunettes de soleil,,,invalid_date
41,Chemise,,,16/04/2025
11,Pantalon,,,15/05/2024
2,Cravate,6.9,,invalid_date
77,Lunettes de soleil,10.2,,11/05/2025
21,Montre,,14.03,04/07/2023
64,Chaussures,4.9,,2025-02-28
26,Pull,,84.8,invalid_date
42,Robe,12.4,50.74,29/10/2024
8,Pull,15.7,66.33,26/07/2024
26,Pantalon,4.6,,05/06/2023
3,Pull,12.6,35.93,2023-10-30
20,Chaussures,14.8,10.6,2024-11-04
75,Robe,18.4,,invalid_date
83,Pantalon,6.3,,invalid_date
29,Robe,14.2,,12/07/2023
76,Chaussures,,14.06,2023-09-14
15,Lunettes de soleil,18.7,30.53,15/06/2023
80,Pantalon,10.5,,2024-02-09
40,Chaussures,,,2024-09-19
87,Pull,,,27/09/2023
17,Lunettes de soleil,,55.2,2024-08-07
96,Montre,16.7,,invalid_date
24,Chaussures,13.1,39.42,20/08/2023
68,Chaussures,,14.15,18/01/2025
44,Pull,5.4,,2024-12-25
1,Robe,,,invalid_date
6,Chaussures,,,2024-01-21
93,Chaussures,,38.21,invalid_date
28,Lunettes de soleil,11.6,19.25,28/07/2023
17,Pantalon,13.5,,invalid_date
11,Robe,,29.79,2023-11-22
50,Pantalon,,,24/02/2025
46,Montre,6.9,,2024-01-12
16,Pull,5.3,,2024-07-02
80,Lunettes de soleil,,12.56,2023-10-04
96,Cravate,,,invalid_date
77,Montre,,,invalid_date
9,Pantalon,,56.06,invalid_date
17,Pantalon,8.0,,2023-08-01
59,Lunettes de soleil,19.6,,10/06/2023
75,Chemise,19.1,29.29,2025-01-31
24,Cravate,,33.76,13/06/2024
2,Robe,9.6,98.25,16/10/2023
72,Montre,,,08/05/2025
1,Montre,,,10/12/2024
2,Chemise,,43.99,2025-03-30
71,Chaussures,3.3,80.87,2024-01-18
75,Cravate,,87.87,10/09/2023
72,Robe,15.5,48.4,invalid_date
27,Cravate,,,invalid_date
76,Lunettes de soleil,11.8,,invalid_date
51,Chemise,,98.97,2024-10-28
26,Robe,,,invalid_date
94,Robe,12.0,,12/05/2024
45,Pantalon,,26.32,26/11/2024
96,Cravate,9.9,52.65,30/06/2024
72,Cravate,,66.33,2023-08-19
89,Lunettes de soleil,,,invalid_date
34,Chaussures,2.4,54.97,2023-06-25
27,Lunettes de soleil,,,2025-03-10
63,Lunettes de soleil,,,invalid_date
27,Pull,,,2024-02-04
63,Robe,20.0,62.63,invalid_date
4,Robe,,86.95,2023-08-10
78,Chemise,,86.46,14/10/2024
4,Chemise,2.8,30.15,19/01/2024
40,Chemise,6.8,,12/08/2024
64,Chaussures,,99.35,2024-12-31
1,Lunettes de soleil,,,13/04/2025
91,Chemise,6.9,,2023-10-31
68,Chemise,,51.56,18/10/2023
58,Chaussures,,20.64,2023-12-30
59,Chaussures,9.2,70.72,24/01/2024
66,Lunettes de soleil,,,28/04/2024
80,Montre,,,invalid_date
26,Chaussures,,52.02,2023-12-19
88,Pull,6.9,,invalid_date
64,Cravate,12.9,,2023-08-18
76,Lunettes de soleil,,,2024-09-16
5,Pull,,,invalid_date
49,Montre,,84.63,16/07/2024
36,Robe,17.8,25.14,2024-02-18
63,Lunettes de soleil,,,invalid_date
51,Robe,,,19/11/2024
80,Robe,,97.52,28/12/2023
46,Cravate,,,invalid_date
5,Chaussures,,,2023-10-02
77,Chemise,,,09/09/2024
30,Robe,7.3,,09/02/2024
71,Chemise,,,2024-07-14
69,Cravate,,93.24,2023-06-30
93,Pantalon,,37.26,invalid_date
36,Chemise,,,2025-04-22
46,Chemise,,,2023-06-30
41,Pantalon,1.9,46.69,invalid_date
58,Lunettes de soleil,,,17/04/2024
83,Lunettes de soleil,,87.74,2024-03-21
28,Chaussures,18.2,,27/08/2024
15,Pull,12.3,,2025-04-13
7,Pantalon,,,invalid_date
15,Pull,,,invalid_date
60,Montre,,28.2,2024-05-02
3,Lunettes de soleil,,,19/01/2024
84,Pull,,57.53,14/02/2025
3,Pull,13.7,46.89,25/11/2024
4,Lunettes de soleil,,,2024-12-31
62,Pantalon,13.1,94.73,2025-02-08
93,Lunettes de soleil,18.5,61.3,2023-07-22
63,Montre,,96.4,invalid_date
95,Cravate,18.3,,2024-05-17
43,Chemise,10.3,,invalid_date
47,Pantalon,,,2025-02-11
59,Cravate,,,invalid_date
26,Chemise,,,05/08/2023
85,Robe,14.1,,invalid_date
17,Montre,4.5,65.29,2024-11-03
58,Cravate,,,2024-11-23
95,Pantalon,,,21/05/2024
35,Chemise,,99.69,2023-11-17
26,Chaussures,19.5,,20/03/2025
1,Pull,3.9,,2025-04-16
27,Chemise,,44.3,2023-12-08
77,Chaussures,,,21/03/2024
34,Chemise,19.6,49.62,15/11/2024
36,Chemise,,28.76,2025-05-03
16,Chaussures,,,2024-02-02
3,Robe,3.4,69.79,invalid_date
5,Lunettes de soleil,18.7,82.7,08/05/2024
68,Pantalon,15.9,61.0,14/06/2023
39,Robe,14.5,,25/05/2024
97,Montre,12.4,62.82,18/02/2024
92,Pull,,31.3,14/05/2024
11,Chaussures,10.2,78.82,01/10/2023
36,Chaussures,12.2,55.4,07/01/2025
47,Montre,14.0,,invalid_date
6,Cravate,2.0,,28/08/2023
34,Montre,,,invalid_date
71,Robe,12.1,,invalid_date
4,Chaussures,,,2024-11-26
31,Pull,,,30/01/2024
46,Cravate,,55.75,2024-07-26
65,Chaussures,,,26/01/2025
58,Montre,,34.44,08/07/2024
37,Pantalon,,,invalid_date
76,Cravate,,65.41,07/04/2024
8,Robe,,,invalid_date
40,Lunettes de soleil,,92.98,20/07/2024
55,Chaussures,,,2023-09-22
20,Pull,7.9,40.92,2024-03-15
100,Montre,,66.17,30/10/2023
39,Pantalon,15.9,,11/11/2024
47,Cravate,,83.53,invalid_date
81,Cravate,,91.58,2025-01-20
44,Robe,,,22/01/2025
46,Pull,,93.13,2024-02-11
55,Cravate,,,21/11/2023
66,Chemise,,,invalid_date
75,Pantalon,,78.32,21/07/2023
26,Pantalon,,,invalid_date
42,Chaussures,,62.48,09/08/2024
72,Lunettes de soleil,17.9,,2025-03-01
68,Pull,13.3,98.16,23/08/2024
48,Cravate,12.3,19.72,2024-08-26
6,Chaussures,8.7,12.97,invalid_date
87,Cravate,,31.87,2023-08-05
1,Cravate,,56.69,invalid_date
69,Cravate,,,invalid_date
13,Lunettes de soleil,,,2023-07-15
95,Chemise,,56.13,2023-08-14
38,Chaussures,,,27/08/2024
20,Lunettes de soleil,6.8,33.19,invalid_date
98,Chaussures,,,invalid_date
84,Pull,,,03/10/2024
79,Chaussures,,,08/07/2023
50,Cravate,,,07/11/2023
56,Lunettes de soleil,6.9,,2025-02-14
20,Lunettes de soleil,16.1,,15/08/2024
99,Lunettes de soleil,8.4,96.29,invalid_date
69,Chaussures,17.0,31.87,09/02/2025
50,Montre,3.6,30.39,2023-05-22
63,Robe,,70.79,2023-09-12
66,Lunettes de soleil,,,07/05/2024
65,Cravate,,,invalid_date
50,Pull,,,11/09/2024
65,Lunettes de soleil,11.7,,03/05/2024
9,Chaussures,,,invalid_date
33,Robe,,92.39,02/04/2025
5,Pull,,,2024-01-22
33,Robe,4.4,36.27,invalid_date
66,Lunettes de soleil,,,2025-04-30
7,Cravate,7.2,,invalid_date
85,Chemise,,43.67,2025-05-18
29,Pull,,14.47,invalid_date
34,Cravate,18.3,,30/07/2023
53,Cravate,,70.45,28/05/2023
17,Cravate,4.9,10.14,invalid_date
65,Pantalon,,,2024-03-30
17,Pantalon,,,invalid_date
99,Lunettes de soleil,7.9,40.04,09/07/2023
3,Chaussures,,18.61,20/04/2025
28,Pull,18.2,14.03,invalid_date
62,Montre,,21.12,18/11/2024
10,Chemise,12.3,90.74,2024-07-29
52,Montre,6.5,84.08,15/08/2023
58,Cravate,19.4,13.94,2025-03-20
79,Chaussures,9.4,81.99,15/06/2023
55,Lunettes de soleil,7.7,25.8,21/04/2024
12,Lunettes de soleil,,,2024-11-17
33,Montre,,,2024-03-23
7,Cravate,,77.27,24/11/2024
93,Pull,3.1,,invalid_date
88,Lunettes de soleil,11.4,48.36,24/04/2024
60,Pantalon,15.7,17.49,02/11/2023
59,Cravate,16.4,42.85,invalid_date
30,Cravate,,,invalid_date
75,Pull,,39.78,26/07/2024
75,Robe,4.6,73.56,2024-03-15
19,Robe,,,invalid_date
88,Pull,15.0,22.84,10/04/2024
9,Pantalon,,58.99,01/01/2024
13,Chemise,12.5,,invalid_date
32,Cravate,19.6,78.76,03/09/2023
62,Pull,14.3,51.89,2023-05-31
74,Robe,,,2024-10-06
82,Chaussures,,,02/12/2024
8,Pantalon,,73.34,invalid_date
88,Cravate,,,25/04/2024
68,Pantalon,,,invalid_date
13,Montre,19.1,97.11,2023-09-05
98,Pantalon,,74.9,09/04/2024
78,Cravate,5.7,53.93,10/05/2024
37,Montre,,75.04,23/01/2025
45,Robe,,,invalid_date
26,Pull,,,16/04/2024
1,Robe,8.4,,08/10/2023
19,Chaussures,9.6,46.96,invalid_date
85,Lunettes de soleil,16.0,,invalid_date
3,Pantalon,1.5,49.24,invalid_date
84,Pantalon,12.2,83.31,invalid_date
60,Chemise,1.9,,invalid_date
52,Chaussures,,,02/09/2024
63,Montre,15.9,,2023-05-27
90,Lunettes de soleil,10.6,,09/03/2025
83,Lunettes de soleil,6.8,,2024-12-09
82,Pull,,45.13,invalid_date
22,Chaussures,1.7,,05/04/2024
31,Montre,16.1,41.65,19/07/2024
46,Pantalon,,,invalid_date
61,Cravate,7.9,59.59,20/06/2023
94,Montre,,,31/05/2024
58,Cravate,,,2024-11-19
69,Cravate,,77.66,14/08/2024
19,Chemise,17.0,,08/11/2024
55,Pantalon,,20.07,invalid_date
34,,18.0,20.0,2022-01-13
1,Montre,,,10/12/2024
27,Pull,,97.75,invalid_date
61,Cravate,,15.83,2024-12-30
91,Cravate,,,06/02/2024
29,Chaussures,,74.72,11/02/2025
61,Chaussures,,17.07,05/11/2024
89,Lunettes de soleil,,,invalid_date
64,Lunettes de soleil,6.7,19.36,invalid_date
42,Pantalon,,21.99,2023-05-28
9,Montre,,,2023-08-04
78,Pantalon,3.8,67.0,2024-07-11
41,Chaussures,,71.77,17/04/2025
40,Pull,9.7,,27/02/2025
27,Cravate,,,invalid_date
88,Montre,2.3,18.39,invalid_date
